wind_speed,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1022,0.14218,0.30247,0.0051263,p02421
0.92178,0.15749,0.044027,0.0042099,p02422
0.83287,0.17493,0.28381,0.0023093,p02423
0.83888,0.13648,0.041257,0.0087863,p02424
1.1743,0.10182,0.21745,0.00088086,p02425
1.0357,0.14091,0.3062,0.0074529,p02426
0.91615,0.19533,0.19284,0.0086819,p02427
0.86415,0.11848,0.25953,0.0069209,p02428
0.87057,0.12572,0.21034,0.0067425,p02429
1.0382,0.12379,0.11743,0.0072499,p02430
0.92763,0.13428,0.16694,0.00071659,p02431
0.95459,0.19159,0.059382,0.00085572,p02432
0.98037,0.11495,0.054446,0.007183,p02433
1.1811,0.16134,0.28712,0.0036654,p02434
0.87664,0.1837,0.19078,0.0069858,p02435
1.0987,0.11388,0.09399,0.0025105,p02436
0.95991,0.1426,0.2542,0.0036894,p02437
1.0519,0.12207,0.21056,0.0070462,p02438
1.1003,0.17693,0.30231,0.0047232,p02439
0.85134,0.15558,0.2372,0.0029097,p02440
0.95422,0.13755,0.24872,0.0049313,p02441
1.0203,0.13191,0.12015,0.00075524,p02442
0.96698,0.13335,0.17051,0.0031406,p02443
1.1502,0.12864,0.30647,0.0041173,p02444
1.164,0.18785,0.19706,0.0064115,p02445
1.1098,0.11631,0.28386,0.00036738,p02446
1.0812,0.16752,0.055136,0.0032589,p02447
1.1002,0.15733,0.021133,0.0043077,p02448
1.1826,0.13562,0.11044,0.0023966,p02449
1.0428,0.16527,0.05669,0.0045788,p02450
0.98713,0.16533,0.042273,0.0034038,p02451
0.97258,0.17115,0.18198,0.0062624,p02452
0.86094,0.16057,0.28666,0.007897,p02453
0.90563,0.17203,0.046348,0.0052033,p02454
1.1643,0.1115,0.0066474,0.0074222,p02455
1.1361,0.17089,0.23833,0.0075174,p02456
0.97529,0.16034,0.29569,0.0025293,p02457
0.91554,0.18654,0.13886,0.0037241,p02458
1.0634,0.17449,0.20214,0.0037087,p02459
0.97325,0.19413,0.22694,0.00046812,p02460
1.1757,0.17129,0.076735,0.001835,p02461
0.9235,0.17967,0.025082,0.0005366,p02462
0.88817,0.18014,0.054798,0.0051037,p02463
0.84053,0.16849,0.25057,0.0076743,p02464
1.0755,0.12095,0.0088149,0.0035831,p02465
0.9252,0.12422,0.25336,0.0013865,p02466
1.0415,0.14489,0.16858,0.0036349,p02467
1.0338,0.15721,0.095905,0.0036797,p02468
0.86793,0.11128,0.21861,0.0081984,p02469
1.0878,0.19522,0.13096,0.00012985,p02470
1.0407,0.11194,0.018846,0.0054425,p02471
1.0257,0.14856,0.0062984,0.0036098,p02472
0.89222,0.11141,0.28319,0.0086736,p02473
1.1128,0.16555,0.23744,0.0012225,p02474
0.85494,0.11724,0.11887,0.00071243,p02475
0.93447,0.13246,0.26425,0.0085091,p02476
1.1082,0.13199,0.20907,0.0019603,p02477
1.1586,0.13399,0.29405,0.0061577,p02478
0.91856,0.13653,0.19516,0.0029019,p02479
1.0934,0.11288,0.18294,0.0075943,p02480
0.86655,0.17484,0.2942,0.0031908,p02481
0.90769,0.17044,0.056125,0.0073559,p02482
1.1031,0.16393,0.12077,0.0011894,p02483
0.82756,0.11551,0.15877,0.0075978,p02484
0.98575,0.13239,0.079279,0.0055096,p02485
1.0313,0.13254,0.080564,0.0041774,p02486
0.82045,0.14739,0.29769,0.0054347,p02487
1.0773,0.19033,0.21926,0.0024503,p02488
1.1192,0.16666,0.24808,0.00076256,p02489
1.1208,0.1915,0.19097,0.0063427,p02490
0.89545,0.12517,0.028919,0.0068444,p02491
0.88792,0.15612,0.071819,0.0057238,p02492
0.88842,0.1337,0.23855,0.0058838,p02493
1.0745,0.12122,0.12807,0.0073089,p02494
1.0541,0.19266,0.12683,0.00092827,p02495
0.82808,0.1718,0.23646,0.0015439,p02496
0.85524,0.1235,0.15154,0.00013121,p02497
1.059,0.16553,0.25648,0.0087502,p02498
0.93938,0.15548,0.30136,0.00046195,p02499
1.1971,0.12452,0.14435,0.0021624,p02500
1.1538,0.17432,0.031266,0.0023052,p02501
0.80191,0.12588,0.16432,0.006047,p02502
1.1711,0.13461,0.040601,0.005413,p02503
1.1649,0.12047,0.02126,0.0032899,p02504
1.0273,0.10813,0.052631,0.0039988,p02505
1.011,0.11139,0.019103,0.006467,p02506
0.91388,0.10135,0.053797,0.0049158,p02507
0.9934,0.14015,0.29475,0.00514,p02508
1.1545,0.11197,0.16424,0.0055576,p02509
0.84206,0.10573,0.1233,0.0073855,p02510
1.1145,0.16075,0.13903,0.0024894,p02511
0.93575,0.12098,0.057406,0.007876,p02512
1.1579,0.13497,0.074761,0.0062233,p02513
0.98614,0.10934,0.015137,0.0059182,p02514
1.1626,0.13702,0.2569,0.0043021,p02515
1.1981,0.11527,0.16068,0.0018498,p02516
1.1479,0.19324,0.22989,0.0034363,p02517
1.1608,0.18831,0.2953,0.0054611,p02518
1.0512,0.17471,0.10657,0.00067254,p02519
1.0495,0.17147,0.15948,0.0080798,p02520
0.80467,0.12864,0.18051,0.0016115,p02521
1.0255,0.17692,0.12289,0.0011963,p02522
0.95772,0.18632,0.043959,0.00038401,p02523
0.97209,0.14185,0.1832,0.0020416,p02524
0.89777,0.16943,0.25294,0.0011203,p02525
1.0189,0.11858,0.045487,0.0033967,p02526
0.89194,0.14993,0.22239,0.0049259,p02527
1.0619,0.15611,0.13512,0.0080296,p02528
1.1992,0.16589,0.050987,0.0021203,p02529
1.1704,0.10388,0.15138,0.0016076,p02530
0.93482,0.11156,0.14929,0.0063461,p02531
1.1023,0.17817,0.27443,0.0058028,p02532
0.89921,0.19073,0.14428,0.00045872,p02533
0.82074,0.12506,0.018171,0.0062534,p02534
1.0781,0.18291,0.018841,0.0071805,p02535
1.0816,0.16014,0.031492,0.0012915,p02536
0.82738,0.15921,0.25907,0.00025887,p02537
1.0571,0.1112,0.2793,0.0013017,p02538
1.0323,0.1616,0.10111,0.0049395,p02539
1.0719,0.11687,0.28829,0.0022223,p02540
1.0103,0.10474,0.30206,0.0058366,p02541
0.95348,0.15586,0.1791,0.0077996,p02542
0.95637,0.19154,0.13275,0.0067192,p02543
0.95914,0.1618,0.14001,0.0038898,p02544
0.93032,0.1809,0.22664,0.0070017,p02545
0.93161,0.13619,0.20856,0.0022671,p02546
0.97478,0.11071,0.13584,0.0031284,p02547
1.1725,0.17396,0.27504,0.0026795,p02548
1.1977,0.10938,0.30515,0.0082838,p02549
0.95504,0.1998,0.12624,0.0035607,p02550
1.0717,0.17527,0.21402,0.0086884,p02551
0.82518,0.16262,0.0083017,0.0029847,p02552
0.93661,0.17337,0.01307,0.003105,p02553
1.1728,0.11963,0.087193,0.00079924,p02554
0.89623,0.16326,0.22582,0.0035665,p02555
1.0767,0.19124,0.17817,0.0042574,p02556
0.91514,0.13188,0.29587,0.0062753,p02557
1.0463,0.13472,0.14725,0.0036271,p02558
1.1284,0.10197,0.084654,0.0020212,p02559
0.97347,0.10789,0.14582,0.0018967,p02560
0.87936,0.14171,0.14804,0.00026623,p02561
0.99072,0.1882,0.098112,0.0034605,p02562
1.1619,0.19838,0.14305,0.0040266,p02563
0.85291,0.17094,0.24373,0.0060619,p02564
1.1272,0.16039,0.27874,0.0088239,p02565
0.81718,0.19738,0.29555,0.0019144,p02566
1.0131,0.13923,0.092181,0.007387,p02567
1.1034,0.1913,0.023643,0.0069805,p02568
1.1702,0.13022,0.031613,0.0065823,p02569
1.0031,0.13354,0.28994,0.0073351,p02570
0.85559,0.1785,0.18925,0.0048918,p02571
1.0712,0.1297,0.12568,0.0063699,p02572
0.95127,0.11597,0.29242,0.0030258,p02573
0.80649,0.17956,0.25545,0.0023683,p02574
1.0405,0.11205,0.13169,0.0034393,p02575
0.92695,0.1342,0.13133,0.0071213,p02576
1.096,0.1228,0.246,0.0038395,p02577
1.0197,0.15294,0.30079,0.0059126,p02578
1.1062,0.17629,0.023164,0.0062121,p02579
0.84561,0.12592,0.12233,0.0081567,p02580
0.91502,0.12497,0.23087,0.0046023,p02581
0.89757,0.10976,0.10899,0.003284,p02582
1.1308,0.19719,0.11879,0.0017747,p02583
0.85967,0.14399,0.21556,0.0050615,p02584
1.1856,0.14697,0.28531,0.0033071,p02585
1.1697,0.11585,0.12306,0.0042709,p02586
1.0825,0.18734,0.2326,0.0042329,p02587
0.91081,0.19993,0.23223,0.0057952,p02588
0.94319,0.14899,0.18942,0.0022928,p02589
0.92961,0.15864,0.27006,0.0069699,p02590
1.0881,0.11466,0.13334,0.0043856,p02591
0.82816,0.18246,0.29357,0.004904,p02592
0.88928,0.18849,0.093337,0.0059882,p02593
1.021,0.14337,0.095275,0.0040825,p02594
0.9618,0.11757,0.28989,0.0086038,p02595
0.84734,0.19803,0.02693,0.0024871,p02596
1.1106,0.10014,0.27337,0.0048758,p02597
0.92002,0.19086,0.27555,0.0017244,p02598
1.0798,0.12084,0.1905,0.0019022,p02599
0.94789,0.12138,0.22367,0.0059835,p02600
1.119,0.16879,0.2008,0.0022322,p02601
0.95337,0.13029,0.14193,0.0050653,p02602
1.1438,0.11258,0.20482,0.0042438,p02603
1.173,0.15846,0.17597,0.008522,p02604
0.96475,0.15428,0.25928,0.0010928,p02605
1.1364,0.19063,0.306,0.0029269,p02606
1.0157,0.10171,0.2098,0.0019464,p02607
1.0725,0.17816,0.22175,0.0037601,p02608
0.80993,0.14834,0.05093,0.004351,p02609
1.127,0.16469,0.050455,0.005546,p02610
1.0595,0.13333,0.26967,0.001096,p02611
1.1663,0.1103,0.14734,0.0037468,p02612
0.80411,0.16502,0.13829,0.00054812,p02613
1.0216,0.13097,0.19384,0.0070253,p02614
0.98494,0.12603,0.2183,0.0062561,p02615
0.92878,0.14708,0.12826,0.0079764,p02616
1.089,0.15235,0.079144,0.00243,p02617
0.80677,0.14012,0.01625,0.0075289,p02618
1.1053,0.12373,0.022119,0.0019614,p02619
1.1377,0.17607,0.26033,0.0032956,p02620
0.85562,0.15762,0.28922,0.0087004,p02621
0.8124,0.11533,0.25061,0.0040544,p02622
1.0693,0.18199,0.26994,0.00029159,p02623
1.0095,0.15334,0.16259,0.0066304,p02624
1.1739,0.11376,0.050743,0.0054405,p02625
0.99188,0.16923,0.18498,0.0078639,p02626
0.95734,0.16159,0.093494,0.0060043,p02627
0.89433,0.19481,0.072428,0.0082019,p02628
0.80813,0.18306,0.10805,0.0082366,p02629
1.0446,0.13981,0.17529,0.0058799,p02630
1.1228,0.15144,0.098867,0.0034194,p02631
0.81566,0.1723,0.086211,0.0031995,p02632
0.89334,0.17661,0.13561,0.0056895,p02633
1.1657,0.11055,0.047244,0.0071556,p02634
0.83238,0.11147,0.073988,0.0050892,p02635
1.1973,0.14133,0.26699,0.00030906,p02636
0.92916,0.12629,0.049274,0.0048454,p02637
1.1242,0.1278,0.10978,0.0066437,p02638
1.1944,0.11768,0.087502,0.0019084,p02639
0.81762,0.17612,0.086709,0.0023242,p02640
1.0857,0.166,0.10395,0.0025322,p02641
0.96415,0.12566,0.26065,0.0027401,p02642
1.0307,0.13671,0.23183,0.0013813,p02643
0.82009,0.10759,0.046873,0.0074276,p02644
1.1858,0.14047,0.042038,0.0048009,p02645
0.98386,0.11884,0.0033219,0.0022541,p02646
1.0336,0.17182,0.19834,0.0082387,p02647
1.0109,0.18988,0.15053,0.0066794,p02648
1.1248,0.11293,0.23389,0.0057529,p02649
0.85685,0.15262,0.16091,0.0023833,p02650
1.1458,0.1098,0.015218,0.0064865,p02651
0.81046,0.11992,0.24433,0.0030495,p02652
1.0287,0.17768,0.29896,0.0058433,p02653
0.96612,0.12357,0.16904,0.0047519,p02654
1.0499,0.17407,0.10865,0.0026713,p02655
0.82675,0.13858,0.24458,0.00059233,p02656
1.1778,0.15585,0.20441,0.0040939,p02657
1.1512,0.14476,0.29776,0.0078947,p02658
1.0602,0.18463,0.19629,0.00647,p02659
1.0612,0.12342,0.25983,0.0070435,p02660
1.0543,0.10402,0.21039,0.0070995,p02661
1.1529,0.15139,0.25595,0.0059496,p02662
1.0509,0.10545,0.20509,0.0040768,p02663
0.82432,0.16177,0.15071,0.007484,p02664
0.83675,0.17632,0.19913,0.0011114,p02665
0.88861,0.11201,0.27692,0.0064251,p02666
1.1593,0.11513,0.0033959,0.0003239,p02667
1.047,0.19765,0.031673,0.003323,p02668
0.89055,0.14959,0.052198,0.0083148,p02669
1.1336,0.11761,0.24722,0.0068051,p02670
0.90553,0.14253,0.2834,0.0049912,p02671
1.1947,0.12169,0.12116,0.0081802,p02672
0.97621,0.10053,0.1343,0.0071991,p02673
1.1368,0.19554,0.23872,0.0012694,p02674
1.0867,0.16351,0.24881,0.00115,p02675
0.99169,0.17241,0.28474,0.0081735,p02676
0.9488,0.1045,0.13081,0.0013191,p02677
0.93613,0.18572,0.076998,0.0010133,p02678
0.91297,0.1927,0.20295,0.0038574,p02679
1.0097,0.12905,0.26819,0.0057271,p02680
0.98769,0.15042,0.30418,0.0022018,p02681
0.94057,0.17041,0.16798,0.0075082,p02682
0.84368,0.16145,0.073072,0.0055144,p02683
1.0958,0.13417,0.065763,0.00015634,p02684
1.0473,0.13951,0.19234,0.0019367,p02685
0.98207,0.18491,0.066445,0.0034342,p02686
0.93315,0.11727,0.011209,0.000527,p02687
0.97771,0.13566,0.076021,0.0027362,p02688
1.1701,0.17604,0.20314,0.0070339,p02689
0.95566,0.13299,0.16394,0.0047375,p02690
1.1915,0.13257,0.11898,0.00037702,p02691
1.0029,0.11199,0.11298,0.0016405,p02692
0.95297,0.12588,0.019597,0.0038672,p02693
1.1307,0.12229,0.2825,0.0066463,p02694
1.0705,0.16736,0.25547,0.0024368,p02695
0.92839,0.17947,0.11981,0.00021076,p02696
0.84792,0.19939,0.26229,0.0082149,p02697
0.85724,0.13231,0.20264,0.0024274,p02698
0.85169,0.16367,0.10888,0.0072075,p02699
1.038,0.15196,0.19253,0.0068033,p02700
1.1699,0.18358,0.1044,0.00019013,p02701
0.92318,0.1353,0.12607,0.0029579,p02702
1.0321,0.18039,0.21096,0.0085582,p02703
0.91604,0.19105,0.081717,0.0058277,p02704
0.93056,0.14401,0.16916,0.0024343,p02705
0.81794,0.10038,0.025467,0.003683,p02706
0.80798,0.1261,0.080664,0.0067329,p02707
0.8487,0.17415,0.020448,0.0028555,p02708
0.89917,0.17097,0.15952,0.00043101,p02709
1.1138,0.19429,0.28683,0.0027576,p02710
0.84572,0.19386,0.1341,0.0069946,p02711
0.95722,0.19868,0.30029,0.0076832,p02712
0.85363,0.14127,0.010791,0.0072132,p02713
1.0533,0.19009,0.23997,0.003361,p02714
1.1186,0.10795,0.16984,0.0058978,p02715
1.1522,0.10935,0.22073,0.0028935,p02716
0.80241,0.11286,0.014977,0.0042769,p02717
0.94757,0.162,0.17023,0.0048164,p02718
0.8209,0.11131,0.12753,0.0074257,p02719
1.178,0.12407,0.21114,0.0055986,p02720
0.98555,0.19486,0.2058,0.0051643,p02721
0.93897,0.19147,0.21877,0.0021341,p02722
0.8793,0.1976,0.085075,0.0067403,p02723
1.128,0.15202,0.20662,0.0043916,p02724
1.1243,0.19632,0.13861,0.0089273,p02725
0.92903,0.19502,0.15285,0.0071244,p02726
1.1019,0.13681,0.18683,0.0029107,p02727
0.88112,0.15968,0.25999,0.0078355,p02728
0.83413,0.14532,0.042316,0.0067704,p02729
1.0686,0.13509,0.25937,0.0048317,p02730
1.1826,0.18026,0.085335,0.0047671,p02731
1.1874,0.16455,0.1241,0.0010352,p02732
0.96683,0.11311,0.096262,0.00076892,p02733
0.99734,0.18095,0.036685,0.0011136,p02734
1.0849,0.16963,0.18804,0.0081533,p02735
1.1461,0.10114,0.15352,0.0019096,p02736
1.1764,0.15633,0.23694,0.0065911,p02737
0.90607,0.16482,0.19136,0.0058897,p02738
0.8262,0.16969,0.21971,0.0069414,p02739
0.91978,0.18609,0.25462,0.0069841,p02740
1.0283,0.19573,0.081813,0.0037694,p02741
1.1423,0.17487,0.24765,0.0088073,p02742
0.90433,0.15514,0.078915,0.0013479,p02743
0.88555,0.12715,0.24573,0.0038339,p02744
0.98094,0.16782,0.029643,0.0021068,p02745
1.1077,0.15454,0.10429,0.00028268,p02746
0.87493,0.12008,0.1042,0.00039726,p02747
1.0545,0.18778,0.15767,0.0066427,p02748
0.90978,0.19982,0.1632,0.0064057,p02749
1.1,0.17682,0.073857,0.0056177,p02750
1.0087,0.17234,0.2712,0.0069469,p02751
0.98843,0.18983,0.27403,0.007652,p02752
1.0349,0.12639,0.26448,0.000352,p02753
1.0981,0.11486,0.11167,0.0016622,p02754
1.0147,0.17144,0.10296,0.00013922,p02755
1.1195,0.17127,0.16148,0.0037025,p02756
1.0221,0.15926,0.1357,0.0046322,p02757
0.81149,0.19284,0.16241,0.0025258,p02758
1.0478,0.17388,0.064762,0.0034637,p02759
1.1948,0.18058,0.30699,0.0084869,p02760
1.1005,0.1466,0.18862,0.0021658,p02761
1.0607,0.18993,0.0048266,0.005625,p02762
0.82117,0.10732,0.063317,0.0074095,p02763
0.82596,0.19324,0.21566,0.007172,p02764
0.83757,0.15386,0.063467,0.0078582,p02765
0.86707,0.12784,0.13153,0.0014211,p02766
1.0207,0.198,0.23405,0.0057772,p02767
1.0584,0.15318,0.25943,0.0078615,p02768
1.0986,0.12195,0.10506,0.0025758,p02769
0.82338,0.15806,0.071098,0.005047,p02770
0.87596,0.10622,0.15008,0.0066577,p02771
1.1384,0.12437,0.24979,0.002467,p02772
0.87576,0.15717,0.028698,0.0089259,p02773
0.92056,0.1932,0.22041,0.0063716,p02774
1.1439,0.14386,0.19519,0.0063229,p02775
0.93686,0.10533,0.12345,0.0044023,p02776
1.0029,0.12768,0.2154,0.0031474,p02777
0.8028,0.18265,0.20967,0.002925,p02778
0.9587,0.19103,0.092122,0.0083495,p02779
1.1255,0.16962,0.090675,0.0068247,p02780
1.1491,0.13616,0.20819,0.0047841,p02781
0.82584,0.18047,0.18669,0.0061859,p02782
1.0666,0.14041,0.21479,0.0050115,p02783
1.1701,0.18385,0.29429,0.0012401,p02784
1.1015,0.15683,0.078028,0.0076251,p02785
1.0936,0.18842,0.082277,0.00093652,p02786
1.1164,0.10363,0.16205,0.0062373,p02787
1.0286,0.1192,0.24352,0.0037887,p02788
1.0041,0.1366,0.11632,0.0080185,p02789
1.0209,0.13862,0.046287,0.0031672,p02790
1.0256,0.1887,0.25685,0.0057559,p02791
1.093,0.15914,0.0571,0.0085558,p02792
1.022,0.14805,0.26582,0.0068742,p02793
0.91942,0.18665,0.12964,0.0026205,p02794
1.0245,0.12146,0.087828,0.0024537,p02795
0.9302,0.10484,0.24512,0.00094569,p02796
0.90187,0.18144,0.20977,0.0081758,p02797
1.14,0.13986,0.23475,0.0054447,p02798
1.0894,0.11044,0.30144,0.0064423,p02799
0.82097,0.19568,0.29983,0.0026971,p02800
0.9751,0.19908,0.27174,0.00060829,p02801
1.0771,0.12468,0.15567,0.00084829,p02802
0.80564,0.12215,0.15188,0.0027741,p02803
0.91821,0.18105,0.10997,0.0026869,p02804
0.99591,0.14799,0.15371,0.00042705,p02805
0.98804,0.13123,0.19178,0.0069027,p02806
0.95801,0.10106,0.19642,0.0029474,p02807
0.85705,0.17863,0.1701,0.0030126,p02808
1.1162,0.1298,0.084506,0.0011472,p02809
1.1164,0.16781,0.1245,0.0029393,p02810
1.019,0.10528,0.30021,0.0060461,p02811
1.1184,0.1184,0.22603,0.0086108,p02812
0.91505,0.18809,0.059596,0.00087806,p02813
1.0309,0.18557,0.28273,0.0053204,p02814
1.1649,0.16148,0.30666,0.00053021,p02815
1.0914,0.14352,0.15743,0.0058661,p02816
1.1029,0.18355,0.1427,0.0047994,p02817
0.93596,0.1262,0.20917,0.0045565,p02818
0.96512,0.19108,0.25585,0.0086881,p02819
0.92865,0.11047,0.034415,0.0059021,p02820
0.9659,0.17635,0.21207,0.0034722,p02821
1.1039,0.18251,0.25489,0.0046267,p02822
1.1413,0.14612,0.19603,0.0059902,p02823
0.94946,0.19126,0.28648,0.0066258,p02824
0.9421,0.15861,0.16334,0.0019967,p02825
0.9237,0.17976,0.044945,0.0056774,p02826
0.96618,0.12735,0.26049,0.0061518,p02827
1.178,0.17541,0.22052,0.00029057,p02828
1.12,0.11426,0.032579,0.00896,p02829
0.8205,0.14288,0.089858,0.0015144,p02830
0.95478,0.15964,0.27616,0.00042181,p02831
1.182,0.15582,0.27374,0.0055795,p02832
1.1465,0.19944,0.18169,0.0018446,p02833
0.84463,0.19836,0.086449,0.0027939,p02834
0.84813,0.17572,0.021041,0.0058446,p02835
0.99693,0.1153,0.29644,0.0025419,p02836
0.84885,0.13721,0.12477,0.0075115,p02837
0.82766,0.10048,0.11453,0.0014422,p02838
0.99948,0.12136,0.16486,0.0074699,p02839
0.92796,0.19671,0.093245,0.0018516,p02840
1.1292,0.12367,0.24523,0.0088929,p02841
0.94114,0.10727,0.15286,0.0065064,p02842
1.0692,0.13847,0.029857,0.0067018,p02843
1.1519,0.17819,0.30326,0.00099485,p02844
1.1497,0.17808,0.11063,0.00029718,p02845
0.82925,0.14894,0.13345,0.0079752,p02846
0.95888,0.15764,0.23236,0.0053927,p02847
1.0507,0.13045,0.15855,0.0014058,p02848
1.0793,0.18975,0.11211,0.0015465,p02849
0.82892,0.12812,0.17312,0.0046902,p02850
0.98962,0.18092,0.013465,0.0079225,p02851
1.0032,0.10858,0.060359,0.0064564,p02852
1.0526,0.11509,0.25892,0.0061355,p02853
1.1831,0.18196,0.09036,0.0039171,p02854
1.0149,0.19299,0.27072,0.0028047,p02855
1.1063,0.13122,0.090288,0.00073636,p02856
0.96763,0.1591,0.038644,0.0048139,p02857
1.1814,0.16577,0.2254,0.003885,p02858
0.91907,0.12822,0.12457,0.003299,p02859
0.99796,0.12612,0.12814,0.0044558,p02860
0.96925,0.16003,0.17417,0.006281,p02861
1.0204,0.18946,0.27382,0.0023802,p02862
1.0476,0.1649,0.2034,0.0024773,p02863
1.0581,0.11844,0.15984,0.0069931,p02864
0.87979,0.15881,0.024771,0.0085922,p02865
1.1115,0.17125,0.144,0.0053238,p02866
1.1949,0.11279,0.29015,0.0023697,p02867
0.97659,0.15691,0.090703,0.0046724,p02868
0.92976,0.11979,0.12556,0.0065501,p02869
1.1572,0.11115,0.24655,0.0035217,p02870
0.82559,0.12092,0.12163,0.0069626,p02871
1.0026,0.19048,0.29444,0.0036384,p02872
0.9674,0.15247,0.080435,0.0059418,p02873
0.99288,0.1852,0.21691,0.0088727,p02874
0.81396,0.17149,0.14854,0.0059512,p02875
1.0461,0.14702,0.18971,0.0089755,p02876
0.97129,0.14368,0.063358,0.0024919,p02877
0.85347,0.16696,0.26768,0.002307,p02878
1.1166,0.16757,0.20228,0.003313,p02879
1.0902,0.12801,0.095515,0.001618,p02880
1.1471,0.15461,0.20467,0.00014681,p02881
1.1115,0.16118,0.21366,0.0032145,p02882
1.0653,0.15017,0.19564,0.0085958,p02883
0.8846,0.10444,0.18607,0.0032189,p02884
1.084,0.1699,0.21762,0.0042383,p02885
1.008,0.14672,0.26913,0.0025612,p02886
1.0919,0.18657,0.20321,0.008492,p02887
0.87038,0.1239,0.10725,0.0047405,p02888
1.1313,0.10861,0.08103,0.0020884,p02889
1.0353,0.19723,0.14782,0.00018638,p02890
1.1935,0.13694,0.25777,0.003344,p02891
1.003,0.19439,0.03555,0.0037397,p02892
0.82906,0.19203,0.106,0.0086165,p02893
0.94696,0.10706,0.23284,0.0029815,p02894
1.0708,0.12794,0.21895,0.00030231,p02895
1.0896,0.18794,0.22891,0.0053706,p02896
1.1503,0.11564,0.12375,0.0049795,p02897
1.0758,0.16886,0.10556,0.0081316,p02898
1.1394,0.12067,0.2482,0.0059078,p02899
0.86578,0.16712,0.20361,0.0016734,p02900
0.83388,0.13262,0.24394,0.0021716,p02901
1.0786,0.17846,0.28329,0.0035129,p02902
0.95071,0.17972,0.096007,0.0066028,p02903
0.96785,0.13382,0.11688,0.004975,p02904
1.05,0.1437,0.081439,0.007024,p02905
0.93646,0.15551,0.05069,0.0048276,p02906
0.89564,0.14404,0.22058,0.00029307,p02907
1.1732,0.15875,0.26919,0.0061057,p02908
0.87616,0.13698,0.21685,0.0057789,p02909
1.1787,0.19972,0.18746,0.0049923,p02910
1.1096,0.19805,0.059658,0.0030784,p02911
0.93366,0.19586,0.14592,0.0079883,p02912
0.8359,0.10552,0.044134,0.0063825,p02913
0.8771,0.19023,0.039171,0.0051823,p02914
0.89833,0.12943,0.23145,0.0038039,p02915
0.82572,0.12998,0.27318,0.0051856,p02916
0.93086,0.15314,0.21512,0.0049,p02917
1.0986,0.1521,0.060814,0.0036726,p02918
0.91343,0.15697,0.29539,0.004766,p02919
1.0689,0.16773,0.27412,0.0064776,p02920
1.0947,0.11984,0.17021,0.0068287,p02921
0.99662,0.11348,0.16648,0.0064906,p02922
0.81156,0.19606,0.25703,0.0075854,p02923
1.1957,0.19774,0.069315,0.004098,p02924
0.82881,0.18348,0.088633,0.0036599,p02925
0.93088,0.10298,0.20101,0.00608,p02926
0.99846,0.13465,0.03049,0.0030107,p02927
0.90716,0.17782,0.14952,0.0058551,p02928
0.92591,0.11936,0.24069,0.0086406,p02929
0.82222,0.19927,0.15551,0.0048367,p02930
0.94503,0.10617,0.27188,0.0036513,p02931
1.1531,0.16584,0.013663,0.0083227,p02932
0.95484,0.12422,0.0077389,0.0072662,p02933
0.93733,0.18026,0.16559,0.00087025,p02934
1.0269,0.12167,0.18783,0.0053124,p02935
0.86829,0.11024,0.23707,0.0023574,p02936
0.95746,0.15065,0.1638,0.0044708,p02937
0.82132,0.17682,0.036086,0.0016147,p02938
1.1777,0.1559,0.22101,0.0041941,p02939
1.1731,0.17053,0.21222,0.0026079,p02940
1.1322,0.11505,0.20238,0.004754,p02941
0.83975,0.14326,0.159,0.0029366,p02942
1.0923,0.14698,0.30549,0.0053273,p02943
0.99119,0.18574,0.24833,0.0034166,p02944
0.90146,0.16586,0.097391,0.0021521,p02945
1.0291,0.17006,0.15268,0.0020808,p02946
0.82542,0.17251,0.28553,0.0059853,p02947
1.0775,0.14608,0.12034,0.0085072,p02948
0.99747,0.1015,0.039331,0.0011182,p02949
1.0112,0.14334,0.29963,0.00087164,p02950
1.1884,0.11745,0.051792,0.0061249,p02951
0.87396,0.13033,0.062768,0.0077008,p02952
0.81861,0.11856,0.034015,0.0024616,p02953
1.1078,0.14821,0.14593,0.0025806,p02954
1.1909,0.1318,0.21651,0.0056361,p02955
1.0752,0.19119,0.29729,0.004697,p02956
1.0058,0.16459,0.3001,0.0038298,p02957
1.089,0.16541,0.18675,0.0027611,p02958
0.97609,0.19058,0.30717,0.0014002,p02959
1.191,0.17372,0.28659,0.0070545,p02960
1.0874,0.14989,0.20617,0.002425,p02961
1.0036,0.13392,0.042443,0.0061,p02962
1.0616,0.16214,0.18956,0.0030046,p02963
0.98316,0.11889,0.23891,0.0020815,p02964
1.1959,0.1459,0.20357,0.0049296,p02965
0.9595,0.11174,0.19312,0.0052922,p02966
1.197,0.19643,0.0068593,0.0015817,p02967
1.1021,0.1006,0.22625,0.0058811,p02968
0.86626,0.10845,0.084458,0.0056718,p02969
0.82796,0.16011,0.039795,0.0038737,p02970
1.1566,0.10379,0.15247,0.0028478,p02971
0.99439,0.12638,0.18528,0.0014878,p02972
0.88568,0.10424,0.23314,0.0054539,p02973
1.1025,0.17531,0.28171,0.005999,p02974
0.97154,0.19498,0.067335,0.00033463,p02975
0.89165,0.17133,0.22856,0.0037223,p02976
0.87723,0.10719,0.3049,0.0087262,p02977
0.86085,0.10602,0.013575,0.0012058,p02978
0.86897,0.1203,0.069684,0.0088394,p02979
0.84455,0.12414,0.14835,0.0048939,p02980
0.80163,0.11897,0.088046,0.0084665,p02981
