wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,meteorology/ce,par_id
1.1547,0.0020762,0.23646,0.0014518,0.0023687,p0880
0.86576,0.00901,0.11852,0.0023862,0.0025814,p0881
1.1144,0.0088941,0.55316,0.0013309,0.0026679,p0882
0.88489,0.0059999,0.75927,0.0020394,0.0013696,p0883
0.90112,0.0099582,0.12535,0.0013444,0.0027119,p0884
1.0405,0.0038871,0.51169,0.0024197,0.0029759,p0885
1.1404,0.005647,0.32006,0.0012111,0.0011979,p0886
1.0309,0.0004252,0.47279,0.002848,0.0015408,p0887
0.91408,0.0073094,0.51255,0.0021246,0.0025985,p0888
0.90313,0.0007837,0.58803,0.0011921,0.0025887,p0889
0.89233,0.0043912,0.39925,0.0017842,0.0014151,p0890
0.88812,0.0030297,0.37897,0.0026797,0.0020805,p0891
1.1329,0.0089831,0.40818,0.0022949,0.0023652,p0892
0.97325,0.0042314,0.79333,0.002957,0.001607,p0893
1.1634,0.0038092,0.89679,0.0015689,0.0011618,p0894
0.87391,0.0036999,0.43162,0.0013296,0.0023242,p0895
1.0142,0.0079008,0.70515,0.0013511,0.0024644,p0896
0.94243,0.0014513,0.29355,0.0011681,0.001409,p0897
0.92231,0.0089701,0.28957,0.0015604,0.0021882,p0898
1.0953,0.0055955,0.19398,0.0027912,0.0013513,p0899
0.96821,0.0072716,0.13597,0.0012148,0.0023516,p0900
1.0781,0.0043064,0.73489,0.0015981,0.002678,p0901
0.87854,0.0053603,0.4306,0.0024102,0.0016796,p0902
1.1524,0.006214,0.62502,0.0010515,0.0010947,p0903
0.80033,0.0048667,0.20154,0.0026203,0.0018291,p0904
1.1414,0.0079911,0.62768,0.0010843,0.0020079,p0905
1.0394,0.0013915,0.39415,0.0026676,0.0016763,p0906
1.1831,0.0054829,0.59114,0.0016306,0.0012587,p0907
0.88669,0.0077464,0.15493,0.0027493,0.0016193,p0908
0.90341,0.0066529,0.37275,0.0021934,0.0016043,p0909
0.81216,0.0055251,0.17638,0.0024993,0.0025036,p0910
1.0382,0.0026076,0.63477,0.0021172,0.0018742,p0911
1.018,0.0040237,0.16542,0.0023103,0.0025308,p0912
0.88099,0.0056951,0.57379,0.001657,0.0027232,p0913
0.87256,0.0065053,0.28297,0.0028978,0.002567,p0914
1.163,0.0091408,0.43224,0.0022588,0.0022006,p0915
1.1786,0.0066921,0.55734,0.0029071,0.0017493,p0916
1.0244,0.0092428,0.52777,0.0027032,0.0021218,p0917
1.1637,0.009623,0.81117,0.0014791,0.0013254,p0918
1.0553,0.00088461,0.19456,0.0029666,0.0014717,p0919
1.198,0.0017797,0.49977,0.0012372,0.0029667,p0920
0.91531,0.0038504,0.34729,0.0014894,0.0013939,p0921
1.127,0.0070032,0.74901,0.0010983,0.0018719,p0922
0.90488,0.0065248,0.83922,0.0024054,0.0020826,p0923
0.90541,0.0083844,0.59426,0.0020614,0.0020643,p0924
1.024,0.0022577,0.54081,0.0025348,0.0026196,p0925
0.85288,0.0014778,0.20934,0.0012595,0.0022422,p0926
0.81179,0.0082899,0.50037,0.0017369,0.0013138,p0927
0.87586,0.003928,0.12629,0.0028827,0.0011572,p0928
1.0635,0.0098875,0.5073,0.0015423,0.0025173,p0929
0.87984,0.004676,0.26867,0.0029481,0.0017971,p0930
0.84564,0.0074876,0.7588,0.0028666,0.001155,p0931
0.87139,0.008778,0.30115,0.002375,0.0023238,p0932
1.0978,0.0096323,0.20711,0.0028092,0.0026143,p0933
1.1652,5.5149e-05,0.24131,0.0028641,0.0017933,p0934
1.1932,0.0085061,0.64973,0.0027195,0.0012031,p0935
0.84139,0.007586,0.89095,0.0017983,0.0026652,p0936
0.89282,0.0047438,0.4108,0.0029749,0.0026618,p0937
1.1717,0.00081193,0.61957,0.0014248,0.0012833,p0938
1.1302,0.0014934,0.61824,0.0020129,0.0022082,p0939
0.83428,0.0019187,0.78275,0.0029088,0.001168,p0940
0.98054,0.0012543,0.53502,0.0020329,0.0017861,p0941
1.0998,0.0090275,0.62617,0.0020837,0.0027939,p0942
0.91273,0.0096797,0.87447,0.0012789,0.0020155,p0943
1.0435,0.0032564,0.67754,0.0020491,0.0023303,p0944
0.90751,0.009685,0.82897,0.0024418,0.0021226,p0945
0.84083,0.0092502,0.76819,0.0029962,0.0016143,p0946
1.1013,0.0038989,0.36015,0.0021503,0.0022718,p0947
0.86369,0.00076676,0.58699,0.0022724,0.0015808,p0948
1.0587,0.0043407,0.38232,0.001637,0.0024134,p0949
0.9877,0.0052006,0.44959,0.0027218,0.0025275,p0950
1.1408,0.002701,0.46198,0.001235,0.0028236,p0951
1.1322,0.008675,0.83136,0.0010708,0.0020985,p0952
0.80961,0.0021286,0.31836,0.0028755,0.0019726,p0953
0.85236,0.0033109,0.59163,0.0010699,0.0019878,p0954
0.81058,0.0012861,0.79905,0.0023513,0.0020386,p0955
0.95131,0.0013874,0.74517,0.0019735,0.0029006,p0956
0.97561,0.0073956,0.12375,0.0010395,0.0020635,p0957
0.90142,0.0074084,0.75542,0.0026431,0.002175,p0958
1.1383,0.0094755,0.15615,0.0019465,0.0023145,p0959
1.1034,0.0081865,0.78037,0.0025644,0.0027955,p0960
0.96516,0.0018771,0.26506,0.0016228,0.0025575,p0961
1.1284,0.00024499,0.77726,0.002242,0.0015716,p0962
1.0827,0.0052661,0.21254,0.0012329,0.0015632,p0963
1.0706,0.0023216,0.59937,0.0012977,0.0010824,p0964
1.0066,0.0033911,0.18966,0.0022965,0.0012007,p0965
0.82804,0.0072866,0.42511,0.0019644,0.0015233,p0966
0.90783,0.0090968,0.76536,0.0025246,0.0027624,p0967
0.81271,0.0029703,0.36592,0.0025215,0.0028718,p0968
1.1247,0.0097703,0.42931,0.0020352,0.0026867,p0969
1.0664,0.0070901,0.30273,0.0026585,0.0012674,p0970
1.166,0.0071549,0.86088,0.0010401,0.0010003,p0971
0.98828,0.007964,0.1348,0.001738,0.0029539,p0972
1.1954,0.0018955,0.32824,0.0022316,0.0025743,p0973
1.1779,0.0077001,0.167,0.0018797,0.0016759,p0974
0.96285,0.0013714,0.45936,0.0025374,0.0014124,p0975
1.0645,0.0035529,0.29854,0.0014864,0.0014265,p0976
1.0402,0.0097046,0.17897,0.0012636,0.0013945,p0977
0.89462,0.0034525,0.60097,0.0021727,0.0011422,p0978
0.80753,0.0071184,0.70125,0.00147,0.0021501,p0979
0.98165,0.0019271,0.16599,0.0012766,0.0011286,p0980
0.80696,0.0011697,0.22202,0.0018615,0.0026532,p0981
0.99408,0.0029485,0.11436,0.0025175,0.0024075,p0982
1.1943,0.0082905,0.87683,0.0022686,0.0020092,p0983
0.99018,0.0076351,0.88831,0.001653,0.0024852,p0984
1.0235,0.0010892,0.66351,0.0019135,0.0011326,p0985
1.0549,0.0097997,0.13063,0.0025187,0.0010588,p0986
1.1583,0.0034078,0.71185,0.0013707,0.0023087,p0987
1.1138,0.0063724,0.54705,0.0020944,0.0012574,p0988
0.8842,0.00091411,0.63575,0.0013872,0.0015215,p0989
0.81285,0.002858,0.61699,0.0013633,0.0016888,p0990
1.1032,0.0013039,0.51341,0.0011196,0.0026098,p0991
1.1176,0.0099385,0.48171,0.0025836,0.0022364,p0992
1.1351,0.0089639,0.71365,0.0021489,0.0014551,p0993
0.97672,0.0057227,0.24903,0.0011366,0.0013161,p0994
1.1678,0.0078751,0.85659,0.0028175,0.0022736,p0995
1.157,0.006723,0.63076,0.0017566,0.0025875,p0996
0.81619,0.0081168,0.84359,0.0023969,0.0022261,p0997
0.87688,0.0043705,0.75397,0.0017161,0.0028213,p0998
1.1217,0.0057181,0.32484,0.0028002,0.0027805,p0999
1.195,0.0079733,0.82612,0.0013753,0.0015032,p1000
