wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.95849,2.6734e-11,1.7347,0.78167,0.91755,p0882
1.1884,1.2115e-09,2.6348,0.63414,0.94115,p0883
1.0155,5.5254e-12,1.0475,0.5661,0.87516,p0884
0.8476,3.7835e-14,0.72077,0.48934,0.91785,p0885
0.95618,2.5591e-11,1.0728,0.52246,0.98801,p0886
1.0853,5.743e-12,1.2066,0.41731,0.83083,p0887
0.81168,2.235e-07,1.6229,0.61373,0.93737,p0888
1.157,5.0991e-14,0.84001,0.56533,0.71074,p0889
1.1581,9.5888e-08,2.8518,0.73677,0.9311,p0890
0.91039,0.00030679,2.3063,0.69751,0.89458,p0891
0.86086,1.3361e-10,1.1534,0.53118,1.0912,p0892
1.1425,2.1651e-14,3.1126,0.53175,0.77974,p0893
0.9826,0.00018876,1.2597,0.76497,0.90869,p0894
1.0123,2.0609e-08,2.4274,0.40776,0.89248,p0895
0.99929,5.9667e-11,2.3411,0.7667,0.72438,p0896
1.111,1.6802e-10,0.92202,0.56389,0.74265,p0897
1.0882,9.1866e-08,2.6651,0.43729,1.0049,p0898
1.0687,1.1873e-12,2.5105,0.65891,0.9872,p0899
1.1889,4.5151e-10,3.4965,0.48622,0.8096,p0900
0.87321,7.4569e-05,3.4294,0.71926,1.0107,p0901
1.1924,6.805e-10,1.5239,0.7571,0.9607,p0902
1.1196,5.042e-15,2.653,0.55956,0.76579,p0903
1.1677,1.5235e-12,3.244,0.75851,0.84509,p0904
1.1465,2.828e-12,1.5298,0.61056,0.77894,p0905
1.0581,1.2178e-07,3.046,0.77852,0.97956,p0906
0.92948,3.1007e-08,1.908,0.71664,1.0425,p0907
0.89987,1.7944e-11,0.98833,0.57624,0.84851,p0908
1.171,4.9048e-05,3.4373,0.64982,0.77117,p0909
1.0264,7.6825e-06,1.4316,0.42118,0.73853,p0910
0.82323,1.429e-07,0.97036,0.56432,0.74909,p0911
0.91778,2.6285e-08,3.1533,0.40698,1.0847,p0912
1.0714,2.1387e-07,0.87696,0.75106,0.75489,p0913
1.0484,1.1028e-08,0.9767,0.48464,0.92135,p0914
0.89616,1.2723e-09,3.1422,0.41802,0.83375,p0915
1.1563,2.6337e-05,2.4357,0.51942,0.7847,p0916
1.0906,2.4984e-06,2.542,0.61297,1.0395,p0917
1.1922,1.0003e-07,0.6994,0.66957,0.73318,p0918
0.87068,1.3882e-09,0.78201,0.63031,0.88159,p0919
0.84661,3.1893e-09,2.3375,0.5191,0.94721,p0920
1.1374,2.4113e-08,2.8454,0.78398,0.84693,p0921
1.192,1.0151e-14,1.1068,0.67356,0.90967,p0922
1.0591,1.3559e-13,1.2825,0.59426,1.0034,p0923
0.96952,5.6294e-14,2.8702,0.7401,0.97671,p0924
0.85491,2.4622e-12,2.782,0.67281,0.8784,p0925
1.0375,2.9077e-14,3.2177,0.60706,1.0367,p0926
0.84201,2.4089e-09,2.245,0.72577,1.0674,p0927
1.034,8.2595e-14,1.3354,0.47031,0.87226,p0928
1.0292,3.5953e-13,0.99064,0.70309,0.84538,p0929
0.90445,9.2644e-12,2.4259,0.54695,0.91123,p0930
0.89371,2.3253e-08,1.1351,0.53696,0.86575,p0931
0.88858,8.9495e-14,1.4909,0.43321,1.0455,p0932
1.1408,3.2138e-13,2.8649,0.64714,0.8077,p0933
0.86385,2.0564e-14,1.2466,0.50117,0.98141,p0934
1.1249,2.6451e-13,3.0777,0.46607,0.75287,p0935
0.92023,5.0252e-09,2.5914,0.51002,0.70131,p0936
0.9735,1.0209e-12,0.61161,0.63717,1.0799,p0937
0.9549,3.1835e-08,1.689,0.40671,0.76984,p0938
1.0311,1.2941e-12,2.8281,0.70406,0.95423,p0939
1.1328,5.1986e-06,1.0626,0.61115,1.0347,p0940
0.93327,7.9006e-05,0.67219,0.44357,0.98749,p0941
0.80207,1.0231e-10,2.1572,0.46482,0.7054,p0942
0.98191,5.1751e-07,2.5059,0.6114,0.74212,p0943
0.83067,4.6305e-10,0.99467,0.59918,0.96765,p0944
1.0549,6.3533e-08,1.4688,0.63772,0.86238,p0945
0.90221,1.2949e-09,3.2074,0.48116,0.72954,p0946
1.094,4.7682e-05,0.94243,0.50615,0.98283,p0947
0.90702,1.7879e-09,1.1168,0.66006,0.86088,p0948
0.94707,0.0001385,1.1451,0.54574,0.93399,p0949
0.8832,2.4031e-10,2.1465,0.59774,0.87057,p0950
0.86986,3.9934e-14,1.6977,0.41441,0.88886,p0951
1.1805,1.9717e-06,2.6931,0.44955,0.96912,p0952
0.84291,1.0334e-07,2.1658,0.58973,0.95053,p0953
0.81034,1.0901e-14,0.63792,0.70483,1.0441,p0954
0.82421,1.5703e-09,1.9876,0.64564,0.72855,p0955
0.85737,3.2295e-10,1.0799,0.45287,0.77121,p0956
1.0641,6.2673e-07,1.1143,0.68923,0.97147,p0957
0.89851,1.2826e-11,1.8897,0.55235,0.89508,p0958
0.80889,9.3664e-15,2.7895,0.64926,0.8608,p0959
1.0411,1.3184e-05,2.6053,0.65417,0.84086,p0960
0.93484,2.1306e-11,1.7472,0.63725,0.99314,p0961
1.0631,3.7159e-08,1.129,0.79368,0.81772,p0962
1.0947,4.5232e-06,2.6897,0.51963,1.0332,p0963
1.0505,1.6857e-07,0.7995,0.58782,0.96107,p0964
1.1652,2.5068e-12,1.0515,0.47128,1.0173,p0965
1.112,3.8318e-09,3.1741,0.4339,0.81029,p0966
1.0335,4.6469e-09,3.1613,0.68549,0.81509,p0967
1.0976,6.4741e-15,2.1781,0.79586,0.87988,p0968
0.87277,0.00047086,2.2341,0.75912,0.88201,p0969
0.90323,1.5985e-14,1.6443,0.46379,1.031,p0970
0.82689,4.2107e-13,2.1898,0.57035,0.71363,p0971
1.1052,2.407e-14,0.90584,0.47757,0.86891,p0972
1.0679,4.0573e-12,2.6779,0.67088,1.027,p0973
1.0514,1.7837e-12,2.9261,0.5513,0.78802,p0974
0.92782,1.1195e-11,1.7831,0.67801,0.8307,p0975
0.81473,1.2863e-13,0.51523,0.46667,0.72153,p0976
0.93382,1.3981e-13,2.3222,0.58217,1.0663,p0977
1.1694,7.66e-11,3.1028,0.69297,0.95577,p0978
1.1949,3.0747e-07,1.7921,0.56347,1.0023,p0979
0.8474,2.3196e-09,2.9362,0.78071,1.0482,p0980
0.84083,1.4228e-13,2.9087,0.62752,1.0189,p0981
1.196,8.2105e-13,1.4858,0.54826,1.0859,p0982
0.94839,4.4538e-08,2.0279,0.47395,1.0512,p0983
1.1429,2.9052e-05,1.5669,0.45517,0.99389,p0984
0.9025,3.9468e-05,1.7127,0.495,0.96867,p0985
1.1689,2.6761e-09,2.1109,0.53228,1.0153,p0986
0.81773,1.3556e-05,1.4807,0.48189,1.0646,p0987
1.0273,4.719e-08,3.3982,0.49115,0.86341,p0988
0.93456,4.0484e-07,1.5627,0.69269,1.0517,p0989
1.0609,2.0302e-10,0.88987,0.47711,0.80801,p0990
0.93926,0.00019858,2.8843,0.55402,1.0758,p0991
1.1973,4.5729e-09,2.9106,0.61406,0.79365,p0992
1.198,8.4613e-08,0.90108,0.40181,0.9634,p0993
0.85543,9.8783e-11,3.1725,0.71194,0.78237,p0994
0.83511,2.4119e-11,3.3764,0.42286,0.88008,p0995
0.94071,7.9591e-06,2.7192,0.42807,1.0572,p0996
1.0236,7.9784e-15,1.5215,0.5758,0.87412,p0997
0.84374,3.1987e-05,2.0517,0.40445,0.8061,p0998
1.1736,8.7816e-12,0.70649,0.66696,0.70941,p0999
1.0454,4.6859e-14,3.1692,0.57114,1.0833,p1000
