wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,meteorology/ce,par_id
1.0109,0.0086196,0.30498,0.0014881,0.0029112,p02246
1.1194,0.008328,0.45922,0.0024883,0.0028198,p02247
0.84114,0.006983,0.24256,0.0010885,0.0025779,p02248
0.9834,0.0063641,0.10449,0.0025928,0.0013072,p02249
0.93588,0.0066363,0.10609,0.0010686,0.0028246,p02250
0.91622,0.00025554,0.35253,0.0026956,0.0015716,p02251
1.0676,0.0033069,0.59167,0.0024893,0.0010343,p02252
0.95754,0.0068267,0.85548,0.0013421,0.0017544,p02253
0.88881,0.0059856,0.53812,0.0017872,0.0013808,p02254
0.91436,0.0021434,0.70347,0.0017559,0.001841,p02255
0.86635,0.003583,0.31694,0.0026285,0.0018891,p02256
0.80863,6.4435e-05,0.15407,0.002625,0.0028462,p02257
0.80964,0.0099292,0.36718,0.0014005,0.0025563,p02258
0.82718,0.0051169,0.29791,0.0029567,0.0019842,p02259
0.92919,0.0099767,0.22958,0.0021307,0.0011778,p02260
1.0644,0.0071771,0.825,0.0020536,0.0011265,p02261
0.89878,0.0085778,0.5559,0.0012978,0.0029681,p02262
1.0004,0.0065551,0.2968,0.0025624,0.0011745,p02263
1.1107,0.0091496,0.64745,0.0027645,0.0017318,p02264
1.1331,0.0066,0.17907,0.0010511,0.0028486,p02265
0.8378,0.0054654,0.15019,0.0023932,0.0013781,p02266
0.81241,0.008575,0.10703,0.0021613,0.0025034,p02267
0.9397,0.0053653,0.37377,0.0029975,0.0029028,p02268
0.9038,0.0099741,0.30088,0.0016681,0.0011636,p02269
0.93241,0.0053507,0.40675,0.0011666,0.0010752,p02270
1.0721,0.0015518,0.29194,0.0029323,0.0011996,p02271
0.98726,0.00096676,0.41406,0.0019118,0.0027696,p02272
1.1138,0.0019306,0.29535,0.0024877,0.001601,p02273
0.87242,0.0028148,0.43399,0.0011117,0.0026956,p02274
1.195,0.0077791,0.75044,0.0022613,0.0017841,p02275
1.1956,0.0083474,0.51561,0.0027904,0.0010334,p02276
1.1082,0.0050177,0.18197,0.0010789,0.0022443,p02277
0.85359,0.00062107,0.8509,0.0021285,0.0027231,p02278
0.89492,0.0050508,0.29458,0.0013489,0.0022175,p02279
1.1193,0.0025289,0.67877,0.0026894,0.002551,p02280
1.1248,0.0070259,0.53829,0.0016029,0.0010027,p02281
0.9684,0.0094059,0.70325,0.001402,0.0019668,p02282
1.1872,0.0068078,0.69745,0.0010015,0.0018419,p02283
1.1679,0.00059546,0.27866,0.0010548,0.0014368,p02284
1.0822,0.0046874,0.17903,0.0014697,0.001118,p02285
1.1735,5.3821e-05,0.64468,0.0017507,0.002207,p02286
1.045,0.0053996,0.67667,0.0029277,0.0019153,p02287
0.94836,0.00031029,0.13731,0.0024949,0.0017228,p02288
1.158,0.0033533,0.84168,0.0023308,0.0020041,p02289
1.1106,0.0068135,0.66064,0.0023739,0.0017656,p02290
1.1344,0.0032887,0.80261,0.0020213,0.0017713,p02291
1.1098,0.0092812,0.43815,0.002978,0.0017834,p02292
0.83881,0.0054254,0.66733,0.0027415,0.0010388,p02293
1.1665,0.0046171,0.1317,0.0023808,0.0028608,p02294
0.80533,0.00060911,0.86799,0.0022947,0.0012515,p02295
0.9291,0.0041017,0.11832,0.0017177,0.0018829,p02296
0.96465,0.0020698,0.54134,0.0022137,0.0029916,p02297
1.1716,0.0016746,0.6459,0.001124,0.0025234,p02298
0.89316,0.0056886,0.17996,0.001628,0.0014144,p02299
0.95287,0.0053326,0.667,0.0012906,0.0012041,p02300
1.1047,0.0042458,0.3104,0.0011638,0.0013675,p02301
0.87947,0.0048182,0.63694,0.0020698,0.0012051,p02302
0.91403,0.0063482,0.58181,0.0016586,0.0018932,p02303
0.9533,0.0025022,0.16938,0.0027996,0.0017614,p02304
0.86719,0.0073533,0.38702,0.0019273,0.0028368,p02305
1.1694,3.4869e-06,0.46345,0.0012772,0.0026336,p02306
0.99601,0.0094901,0.12158,0.001846,0.0011325,p02307
0.99477,0.0070535,0.47379,0.0027303,0.0016255,p02308
1.014,0.0021471,0.80526,0.002496,0.0016617,p02309
0.89767,0.0079581,0.78678,0.0016201,0.0017433,p02310
0.96031,0.0054541,0.76688,0.0017679,0.0013092,p02311
1.0705,0.0057332,0.82696,0.002986,0.0016922,p02312
1.0741,0.0045517,0.58372,0.002779,0.0028388,p02313
0.86237,0.00060463,0.1276,0.0028624,0.0021557,p02314
0.96942,0.0031481,0.33364,0.0022323,0.0017116,p02315
0.83262,0.0029392,0.1492,0.0016287,0.0022342,p02316
0.9523,0.0094433,0.55702,0.0010482,0.0024091,p02317
0.82692,0.0050036,0.77124,0.0028077,0.0028692,p02318
1.0071,0.0085794,0.5477,0.0029852,0.0014203,p02319
1.0383,0.0093046,0.36944,0.0011616,0.0011067,p02320
0.97637,0.0057054,0.19881,0.002165,0.0029388,p02321
1.1936,0.0046356,0.58868,0.0020559,0.0010117,p02322
1.1073,0.0098523,0.69235,0.0012273,0.0013502,p02323
0.82553,0.00028571,0.47178,0.0016068,0.0027016,p02324
1.0684,0.0098622,0.17099,0.0017497,0.0023444,p02325
0.86954,0.0061374,0.86982,0.0025733,0.0028999,p02326
0.91964,0.0055789,0.82516,0.0013036,0.0021934,p02327
1.0596,0.0059305,0.65596,0.0012883,0.0024607,p02328
1.1151,0.0048597,0.89591,0.0028228,0.0018662,p02329
1.099,0.0065002,0.65426,0.0022108,0.0021064,p02330
0.91337,0.0039193,0.89002,0.0016912,0.001489,p02331
1.1212,0.0009787,0.26765,0.0025245,0.0020334,p02332
0.98706,0.0054716,0.22913,0.0023746,0.0026724,p02333
1.098,0.0072872,0.14894,0.0029031,0.0025564,p02334
0.82484,0.0057068,0.32639,0.0010383,0.0029733,p02335
0.9419,0.0087004,0.13028,0.0011376,0.0018041,p02336
1.0759,0.0043986,0.8008,0.0020422,0.0014142,p02337
0.83593,0.0059933,0.58433,0.0018889,0.0019634,p02338
1.1576,0.0057547,0.77426,0.0010728,0.0011346,p02339
0.97184,0.003055,0.17323,0.002187,0.002818,p02340
1.1137,0.0034699,0.22352,0.0023047,0.0024262,p02341
0.85258,0.0079565,0.5789,0.0022238,0.0023219,p02342
1.0103,0.0024232,0.27033,0.0017344,0.0022608,p02343
1.0045,0.0066611,0.81543,0.0013796,0.0029021,p02344
1.0924,0.0096448,0.40366,0.0016297,0.0027454,p02345
0.84796,0.0033288,0.87675,0.0021146,0.0017419,p02346
0.991,0.0025247,0.36104,0.0013312,0.0013173,p02347
0.94081,0.0079463,0.41011,0.0028984,0.0012678,p02348
1.1029,0.0082997,0.51903,0.0016207,0.0026494,p02349
1.1754,0.0059989,0.20203,0.0017845,0.0026435,p02350
0.83536,0.0017031,0.77664,0.0021928,0.0022032,p02351
1.0042,0.004638,0.88503,0.0011398,0.0022216,p02352
1.0203,0.0025165,0.24345,0.0028623,0.0019837,p02353
0.82088,0.0077594,0.63594,0.0022733,0.0029037,p02354
1.1231,0.0057939,0.68155,0.0010808,0.0014403,p02355
0.94816,0.0054151,0.48894,0.0028125,0.0012556,p02356
0.89291,0.00195,0.38667,0.0013112,0.0023932,p02357
0.8022,0.0082806,0.24416,0.0015979,0.0024343,p02358
1.0804,0.0023233,0.8159,0.0017421,0.0025126,p02359
1.0136,0.0066311,0.1664,0.0024681,0.0012251,p02360
0.86058,0.0037582,0.7733,0.0019945,0.0028756,p02361
1.1839,0.0014036,0.78324,0.0025934,0.0027873,p02362
0.98544,0.0022495,0.23178,0.0026826,0.0022698,p02363
1.1372,0.0094469,0.65157,0.0020765,0.0024722,p02364
0.88627,0.007647,0.28435,0.0027168,0.0027123,p02365
1.1294,0.0031071,0.54731,0.0012789,0.0010143,p02366
0.98837,0.0091672,0.87619,0.0024674,0.0010678,p02367
1.1282,0.0057085,0.89856,0.0026744,0.0025975,p02368
0.98628,0.0041117,0.40063,0.001293,0.0026952,p02369
0.90238,0.0045761,0.67629,0.0014014,0.0023204,p02370
0.83564,0.0057992,0.39466,0.0028761,0.0021017,p02371
0.88282,0.0065676,0.86826,0.0015416,0.0028839,p02372
0.81052,0.0092742,0.71569,0.001069,0.002358,p02373
0.96374,0.0010253,0.53023,0.0013566,0.0011013,p02374
0.99633,0.0083832,0.28896,0.0012284,0.0014806,p02375
0.85333,0.0012666,0.43688,0.0022379,0.001365,p02376
1.0692,0.0066543,0.13333,0.0019075,0.0026614,p02377
1.0868,0.0088318,0.81887,0.0017479,0.0011157,p02378
0.8938,0.0058335,0.64437,0.0021746,0.0029447,p02379
1.0459,0.0018548,0.40248,0.0026295,0.0027646,p02380
1.1452,0.0024567,0.67029,0.0019307,0.0025921,p02381
0.91731,0.0049883,0.79714,0.0025659,0.0026839,p02382
0.9911,0.0088482,0.68534,0.0028924,0.0023512,p02383
1.0255,0.0099838,0.41861,0.0022813,0.0012545,p02384
1.089,0.00025748,0.37119,0.0029273,0.0028108,p02385
1.1149,0.0045791,0.18452,0.0024542,0.0016213,p02386
1.1407,0.00056575,0.41094,0.0023836,0.0015286,p02387
0.8118,0.0085096,0.21444,0.0015231,0.0029214,p02388
1.1385,0.0077319,0.24172,0.002856,0.0024032,p02389
1.1126,0.0098228,0.30378,0.0028815,0.0011189,p02390
1.1838,0.0033879,0.37427,0.0029317,0.0025653,p02391
1.1506,0.0014784,0.40387,0.0021641,0.0021953,p02392
0.9536,0.0048105,0.54752,0.0019758,0.0027654,p02393
1.0988,0.0018108,0.62176,0.0022221,0.001185,p02394
1.0669,0.0036538,0.44042,0.0022513,0.0023815,p02395
0.94325,0.009407,0.54097,0.0027547,0.0027798,p02396
0.94962,0.0067665,0.63451,0.0018828,0.0021815,p02397
0.90805,0.003842,0.37904,0.0013121,0.001251,p02398
1.0795,0.0055244,0.41982,0.0013877,0.0023646,p02399
1.0592,0.00018264,0.63433,0.0012674,0.0012066,p02400
1.1626,0.0064827,0.11251,0.0017909,0.0017784,p02401
0.88399,0.0060629,0.71517,0.0024805,0.0014046,p02402
0.94843,0.0089532,0.23644,0.0027087,0.0023379,p02403
1.0292,0.0030221,0.2836,0.0025887,0.0017532,p02404
0.91221,0.0018754,0.45411,0.0024766,0.0014769,p02405
0.82326,0.0055278,0.82194,0.0025867,0.0029807,p02406
0.9905,0.0056328,0.10748,0.0021356,0.0022379,p02407
1.0853,0.0011098,0.82145,0.0024372,0.0023752,p02408
0.97362,0.004747,0.31548,0.0014231,0.0014516,p02409
0.92636,0.0086645,0.64347,0.0015374,0.0023863,p02410
0.98203,0.003655,0.47321,0.0024704,0.001236,p02411
1.1696,0.0095836,0.47394,0.0019722,0.0022577,p02412
0.91654,0.0070803,0.41464,0.0010009,0.0014965,p02413
0.82431,6.1075e-05,0.58209,0.001537,0.0011842,p02414
0.99462,0.006691,0.18779,0.0026401,0.0010486,p02415
1.1245,0.0030653,0.52155,0.0016022,0.0017196,p02416
1.1889,0.0078468,0.37354,0.0021847,0.001167,p02417
1.0647,0.0082076,0.39746,0.0029902,0.0021763,p02418
0.99854,0.0012592,0.55059,0.0017663,0.0012384,p02419
0.82146,0.0046273,0.60883,0.001525,0.0017369,p02420
0.97983,0.0030882,0.45647,0.0024854,0.0023122,p02421
0.94103,0.0093543,0.19174,0.0014115,0.0015097,p02422
1.1383,0.0027013,0.83958,0.001881,0.0025268,p02423
1.0034,0.0011782,0.73529,0.0025511,0.0011007,p02424
1.0241,0.00045681,0.54561,0.0021717,0.0020956,p02425
0.82219,0.0023858,0.47606,0.0023259,0.0027362,p02426
0.8487,0.0060784,0.33006,0.0010298,0.0023955,p02427
0.90875,0.0038981,0.37469,0.0025199,0.001682,p02428
0.82158,0.00062265,0.5037,0.0019196,0.0026156,p02429
0.83472,0.0088351,0.73054,0.0028908,0.0011045,p02430
0.90975,0.0088094,0.75888,0.0024431,0.0027087,p02431
1.0327,0.0083625,0.29887,0.0024188,0.0010658,p02432
0.9605,0.0055238,0.60202,0.0017606,0.0013268,p02433
0.88622,0.0097087,0.34863,0.0013727,0.0025112,p02434
1.1531,0.0096145,0.80295,0.0014809,0.0027084,p02435
0.99984,0.006338,0.89338,0.0011714,0.0016711,p02436
1.0692,0.0085059,0.70092,0.0028817,0.0011665,p02437
1.0643,0.0061345,0.62864,0.0016236,0.00133,p02438
1.0089,0.0095563,0.37497,0.002998,0.0012602,p02439
1.1384,0.0070323,0.8718,0.0016166,0.0014497,p02440
0.91091,0.0010507,0.51485,0.0027977,0.0013391,p02441
0.97481,0.0079696,0.73982,0.0014132,0.001991,p02442
0.83878,0.0080862,0.15545,0.0020204,0.0014664,p02443
0.84358,0.0021837,0.52949,0.002369,0.0013887,p02444
1.1545,0.0031289,0.28149,0.0017683,0.0021962,p02445
1.0616,0.0062227,0.88236,0.0028009,0.0021511,p02446
0.86601,0.0041049,0.73779,0.0023964,0.0021488,p02447
0.94542,0.0043859,0.42421,0.0021416,0.0026714,p02448
1.1337,0.0075291,0.28083,0.0018025,0.0011259,p02449
0.98602,0.0090268,0.42107,0.0016427,0.0015078,p02450
0.95037,0.0011026,0.20959,0.0028981,0.0023734,p02451
0.91158,0.0088805,0.24363,0.0024377,0.0023784,p02452
1.1013,0.0019468,0.6777,0.0017817,0.0020633,p02453
1.1802,0.00044202,0.4305,0.001765,0.0020905,p02454
1.0542,0.0018895,0.364,0.0022873,0.0011223,p02455
1.1725,0.00057918,0.81556,0.0014026,0.0012445,p02456
0.86466,0.0075441,0.82183,0.00239,0.0017705,p02457
0.86893,0.0074257,0.56565,0.0022625,0.0029358,p02458
1.0602,0.0034923,0.15261,0.0022964,0.0025367,p02459
1.0237,0.0054176,0.69119,0.0026003,0.0018414,p02460
0.98491,0.007475,0.59643,0.0015254,0.0010794,p02461
1.0073,0.0039877,0.18879,0.0019463,0.0021997,p02462
1.1953,0.0095802,0.62965,0.0011159,0.0023161,p02463
0.90565,0.0092477,0.71106,0.0013351,0.0014782,p02464
0.8402,0.008338,0.78074,0.0022641,0.0012541,p02465
1.0201,0.0075193,0.12868,0.0010194,0.001756,p02466
0.98097,0.00047956,0.70123,0.0028687,0.0016076,p02467
1.1997,0.0045182,0.37575,0.0022013,0.0011729,p02468
0.96185,0.0026285,0.37594,0.0025489,0.0012412,p02469
1.1398,0.0086906,0.29264,0.0020834,0.0029152,p02470
0.92032,0.0093158,0.17475,0.0018732,0.0022187,p02471
1.1625,0.0093097,0.72404,0.0021502,0.0020624,p02472
1.1994,0.0014459,0.49794,0.0029406,0.0028767,p02473
1.0131,0.0068404,0.70808,0.0011465,0.0027331,p02474
1.0153,0.0032961,0.42296,0.0019602,0.0023485,p02475
0.81144,0.0013541,0.46493,0.0017518,0.002123,p02476
1.0093,0.0034842,0.68447,0.0015024,0.0029176,p02477
1.1215,0.0098035,0.52121,0.0012162,0.0027946,p02478
1.06,0.008273,0.77611,0.0029161,0.0016123,p02479
0.82,0.0015327,0.70661,0.0017767,0.0028677,p02480
0.82581,0.0093979,0.53709,0.0029458,0.001192,p02481
1.1213,0.0069005,0.67088,0.0013408,0.0016565,p02482
0.87657,0.0080911,0.65879,0.001651,0.0013047,p02483
0.90387,0.0068596,0.11891,0.0012786,0.0016919,p02484
1.0609,0.0076411,0.58794,0.0011587,0.0016373,p02485
0.80338,0.0065975,0.87259,0.0021046,0.0015036,p02486
0.8001,0.0082152,0.21255,0.0012481,0.001557,p02487
0.93297,0.0046,0.84546,0.0024342,0.0019518,p02488
0.93838,0.0047117,0.4499,0.0025554,0.0020382,p02489
1.1098,0.0050289,0.57085,0.0019826,0.002233,p02490
1.0718,0.0031384,0.16411,0.0011047,0.0028746,p02491
0.88783,0.0020204,0.11454,0.0022308,0.0013328,p02492
1.1761,0.0029136,0.16101,0.0012726,0.0021688,p02493
1.0469,0.0092705,0.10817,0.0023879,0.0027728,p02494
0.96716,0.0053736,0.85181,0.0015346,0.0010968,p02495
0.91779,0.0043338,0.51115,0.0016742,0.001151,p02496
1.126,0.00028164,0.57505,0.0020837,0.0026793,p02497
0.99575,0.00083576,0.10857,0.0011379,0.002463,p02498
1.0454,0.0084805,0.49881,0.0015646,0.002834,p02499
0.89959,0.0017226,0.80501,0.0022147,0.0028965,p02500
1.1202,0.0022455,0.83766,0.0019881,0.0023422,p02501
0.87367,0.0010847,0.24006,0.0011197,0.0011366,p02502
0.91975,0.0057539,0.83243,0.0012808,0.0025426,p02503
1.0974,0.0074037,0.2689,0.0016718,0.0012713,p02504
1.0518,0.0003813,0.58656,0.0020875,0.0023371,p02505
0.85546,0.0040935,0.23849,0.0010563,0.0023538,p02506
1.0398,0.0044304,0.20157,0.0014942,0.0016705,p02507
1.0331,0.0022838,0.24661,0.0012672,0.0024407,p02508
0.9551,0.0033893,0.61397,0.0028133,0.0018996,p02509
1.1346,0.0079106,0.23084,0.0027879,0.0027102,p02510
1.1517,0.006275,0.28677,0.0015174,0.0017111,p02511
0.80731,0.004752,0.52088,0.0019025,0.002311,p02512
0.96243,0.003489,0.47458,0.0017999,0.0023696,p02513
1.0226,0.0029333,0.33838,0.0028194,0.0021581,p02514
1.0239,0.007889,0.74655,0.0017109,0.002509,p02515
1.142,0.0017008,0.57184,0.0012222,0.0027396,p02516
1.1298,0.0044515,0.1899,0.0011758,0.0025581,p02517
0.98793,0.00017852,0.63232,0.0016758,0.0018669,p02518
0.97368,0.0018725,0.51358,0.002652,0.0021014,p02519
1.059,0.0010745,0.27812,0.0017345,0.0017595,p02520
1.1899,0.0054872,0.82013,0.0021497,0.0015613,p02521
0.82943,0.00066529,0.82646,0.0023545,0.002314,p02522
1.0511,0.0010331,0.48953,0.0029117,0.0010238,p02523
1.116,0.00052195,0.29342,0.0018832,0.0014338,p02524
0.87063,0.0065886,0.31066,0.0015152,0.0014152,p02525
1.1476,0.0027474,0.12744,0.0024381,0.0012166,p02526
0.92786,0.0074107,0.55542,0.0028647,0.001766,p02527
0.97434,0.0087227,0.62248,0.0027203,0.0016666,p02528
0.91053,0.0041219,0.44024,0.0027813,0.0010681,p02529
1.0082,0.0064782,0.16235,0.0010044,0.0023612,p02530
1.1966,0.00024705,0.74225,0.0010902,0.0020665,p02531
0.91949,0.0084972,0.49529,0.0028285,0.0015083,p02532
1.0451,0.0045019,0.24971,0.0019367,0.0021869,p02533
1.0893,0.0059605,0.80131,0.0016777,0.0026737,p02534
1.0939,0.0076423,0.48168,0.0011348,0.001802,p02535
1.0025,0.0036343,0.77639,0.0024448,0.002732,p02536
1.0075,0.0074469,0.14515,0.0026139,0.0027293,p02537
1.1492,0.0075999,0.6395,0.0025973,0.0026544,p02538
0.84097,0.00043317,0.4299,0.0026768,0.0014593,p02539
1.1495,0.0080656,0.32507,0.0023294,0.0025013,p02540
0.84164,0.0049146,0.47506,0.0017319,0.001279,p02541
0.86357,0.0037326,0.48383,0.0028444,0.0016191,p02542
0.92606,0.00072759,0.19499,0.0020109,0.001383,p02543
1.0244,0.0082415,0.83555,0.0027884,0.0011966,p02544
0.82863,0.003516,0.21924,0.0029995,0.001675,p02545
1.1928,0.0096567,0.44893,0.0016212,0.0028614,p02546
0.80294,0.0074294,0.20006,0.0026585,0.0010325,p02547
1.0839,0.00054555,0.2192,0.0018869,0.0011242,p02548
1.0513,0.0049961,0.50783,0.0021265,0.0027727,p02549
1.1949,0.0033641,0.13398,0.0011793,0.0013552,p02550
0.99074,0.0017429,0.16442,0.0011371,0.0029315,p02551
1.1669,0.0042285,0.57408,0.0014436,0.0015506,p02552
0.94023,0.0045022,0.73268,0.0018071,0.001657,p02553
0.97895,0.0072452,0.14252,0.002604,0.0025213,p02554
0.84154,0.00021979,0.55367,0.0010615,0.0018103,p02555
1.1635,0.00081086,0.74061,0.0025059,0.002861,p02556
0.82701,0.00015613,0.58634,0.0017084,0.001876,p02557
0.97941,0.0053316,0.41309,0.0019621,0.0014083,p02558
1.0433,0.00080022,0.86769,0.0020689,0.0020392,p02559
1.1624,0.00063994,0.2315,0.0018209,0.0011446,p02560
1.0416,0.0069192,0.5928,0.0010331,0.001558,p02561
0.80052,0.004107,0.67284,0.0013378,0.0016478,p02562
1.0009,0.0039472,0.53731,0.0018222,0.001232,p02563
1.1793,0.0025214,0.35129,0.0023124,0.0024278,p02564
0.92384,0.0043966,0.42806,0.0015682,0.001312,p02565
1.0313,0.00048675,0.23861,0.0025599,0.0012108,p02566
1.0404,0.00038349,0.88855,0.0011659,0.0027152,p02567
0.88172,0.00405,0.37399,0.0019486,0.0014815,p02568
0.83045,0.001028,0.59213,0.0021411,0.0026982,p02569
0.84082,0.0017521,0.35354,0.0026142,0.0022263,p02570
0.97972,0.0064023,0.43792,0.0015594,0.0018496,p02571
1.0983,0.005033,0.47742,0.0025913,0.0019205,p02572
1.0349,0.0090416,0.36322,0.0027945,0.0018652,p02573
1.0933,0.007377,0.70239,0.0011635,0.0024206,p02574
1.1952,0.006491,0.31979,0.0019131,0.0010409,p02575
0.88012,0.0036134,0.68257,0.002597,0.002954,p02576
1.0633,0.0059759,0.69775,0.0021097,0.0011699,p02577
0.96257,0.0065044,0.27487,0.0027999,0.0024546,p02578
1.0336,0.0050556,0.73597,0.0021908,0.0028829,p02579
0.85031,0.0082386,0.21223,0.0013675,0.0012809,p02580
0.97316,0.0082649,0.72558,0.0023482,0.0027447,p02581
1.1366,0.0034612,0.23216,0.0022896,0.0016116,p02582
1.1131,0.0024289,0.7231,0.0013082,0.0024566,p02583
0.99127,0.0028774,0.81118,0.0024323,0.0029068,p02584
1.1572,0.0099307,0.79642,0.0024457,0.0029458,p02585
1.1928,0.0052771,0.14622,0.0015581,0.0015105,p02586
1.1593,0.0018293,0.60119,0.0014754,0.002119,p02587
0.95306,0.003848,0.13223,0.002171,0.001002,p02588
1.1274,0.00023392,0.39055,0.0018038,0.0013647,p02589
0.84414,0.003302,0.84139,0.0015613,0.0023478,p02590
1.14,0.0031996,0.27837,0.0020665,0.001486,p02591
0.80559,0.0035951,0.88576,0.0024972,0.0013256,p02592
0.9529,0.00052404,0.19478,0.0022692,0.0010405,p02593
1.0761,0.0057747,0.34819,0.0023177,0.0022375,p02594
0.90197,0.0044335,0.19153,0.002208,0.0016383,p02595
1.0725,0.0017366,0.64131,0.0020824,0.0010083,p02596
0.86885,2.5145e-05,0.63503,0.0015138,0.0026834,p02597
0.80283,0.0013454,0.65901,0.0018278,0.0017075,p02598
1.066,0.003242,0.51362,0.0015463,0.0025159,p02599
1.0455,0.0052914,0.51815,0.001793,0.0021697,p02600
1.0809,0.0056166,0.86702,0.0017358,0.0023256,p02601
1.1165,0.0054065,0.46774,0.0023936,0.0010268,p02602
0.84294,0.0099687,0.16556,0.0018454,0.0017424,p02603
1.1297,0.0028741,0.20505,0.0016008,0.0013108,p02604
1.1351,0.0070455,0.10274,0.0013043,0.001456,p02605
0.80303,0.0053744,0.42591,0.0017692,0.0026358,p02606
0.84595,0.0025718,0.1688,0.0020156,0.0012222,p02607
1.172,0.008145,0.87794,0.0015141,0.0010763,p02608
0.89452,0.0007817,0.25346,0.0026929,0.0013933,p02609
1.1895,0.0048866,0.62507,0.0011404,0.0024895,p02610
0.83195,0.00014493,0.50701,0.0019817,0.0023889,p02611
0.90277,0.0065564,0.38264,0.0016325,0.0024929,p02612
0.9285,0.0075598,0.29161,0.0019296,0.0021358,p02613
0.92674,0.0017337,0.11208,0.0012576,0.0020974,p02614
0.90964,0.0055686,0.75742,0.0023277,0.001614,p02615
1.1043,0.0067086,0.16596,0.0024932,0.0014362,p02616
0.96118,0.0080686,0.54701,0.0018904,0.002044,p02617
1.1203,0.0093426,0.27064,0.0015058,0.0028981,p02618
1.1874,0.0070716,0.30847,0.0016764,0.0017431,p02619
1.0086,0.0049024,0.75135,0.0013711,0.0019157,p02620
0.94063,0.0078509,0.57985,0.0020447,0.0026553,p02621
1.0675,0.0075254,0.45092,0.0029729,0.0028088,p02622
1.0871,0.0064894,0.6179,0.0019832,0.0023927,p02623
1.0959,0.0078217,0.74015,0.0016949,0.0027924,p02624
1.1038,0.0055444,0.25408,0.0028898,0.0018441,p02625
0.93867,0.001921,0.84212,0.0019816,0.0028517,p02626
0.98617,0.001037,0.81014,0.0025253,0.0027848,p02627
1.0095,0.0021672,0.41745,0.0010264,0.0015055,p02628
0.95313,0.00034991,0.87421,0.0027526,0.0022648,p02629
1.1173,0.00060694,0.60848,0.0027483,0.00237,p02630
0.8349,0.00047798,0.79972,0.0014745,0.0019948,p02631
0.84322,0.0016187,0.48744,0.0012153,0.0024516,p02632
0.9838,0.0035993,0.22024,0.0013138,0.0013817,p02633
1.0739,0.0075169,0.68189,0.0024266,0.0023152,p02634
0.81486,0.0056982,0.74349,0.0026671,0.001762,p02635
0.83603,0.0036016,0.47723,0.0012138,0.0021385,p02636
0.95475,0.00085938,0.47073,0.0015526,0.0029823,p02637
1.1862,0.0017703,0.5703,0.0024503,0.00281,p02638
0.83698,0.0043608,0.12117,0.0025498,0.0011658,p02639
1.1258,0.0083717,0.45708,0.0029334,0.0021304,p02640
1.0115,0.0065857,0.82342,0.0029983,0.0018029,p02641
1.0554,0.0028255,0.32249,0.0013888,0.0014538,p02642
0.97231,0.0017974,0.83513,0.0010946,0.0027746,p02643
1.1875,0.0040683,0.33606,0.0018085,0.0022932,p02644
1.091,0.0043552,0.84049,0.0020458,0.0024716,p02645
0.80851,0.0026766,0.22345,0.0025088,0.0028212,p02646
1.1903,0.0087199,0.62414,0.0025577,0.0022389,p02647
0.81701,0.0092906,0.32591,0.0015713,0.0028705,p02648
0.85389,0.0075633,0.75247,0.0021961,0.0027189,p02649
0.93252,0.0023693,0.49703,0.0010166,0.0016955,p02650
0.96232,0.0059452,0.44908,0.0012095,0.0029574,p02651
1.0523,0.0044612,0.28649,0.0029889,0.00243,p02652
1.1908,0.0028864,0.43263,0.0011326,0.0011564,p02653
1.142,0.0085897,0.64011,0.0020418,0.0017243,p02654
0.96936,0.0064188,0.1669,0.001098,0.001667,p02655
0.90073,0.0066702,0.75623,0.0018056,0.0011884,p02656
0.93459,0.0053415,0.42333,0.0016099,0.0013695,p02657
1.1035,0.0060668,0.83276,0.0015846,0.0024037,p02658
1.0601,0.0044427,0.31764,0.0019516,0.0027379,p02659
0.92034,0.0067528,0.26068,0.0012732,0.0010998,p02660
1.0497,0.0098445,0.72091,0.0018755,0.0028393,p02661
0.98842,0.003907,0.61735,0.0013757,0.0011972,p02662
1.1444,0.0081803,0.7449,0.0016662,0.0021153,p02663
0.86097,0.0095365,0.87887,0.0028478,0.0018913,p02664
1.151,0.0060778,0.70206,0.002405,0.0017087,p02665
1.1618,0.0052862,0.73952,0.0019138,0.001754,p02666
1.0305,0.00065091,0.7089,0.0019593,0.0013908,p02667
0.80747,0.0090645,0.10629,0.0012492,0.0022305,p02668
1.1643,0.0058523,0.43311,0.0023873,0.0023136,p02669
1.1537,0.0032694,0.73075,0.0020128,0.0018235,p02670
1.0262,0.0047645,0.76141,0.0020595,0.002113,p02671
0.97554,0.0055724,0.705,0.0025643,0.001677,p02672
1.1847,0.00066139,0.63521,0.0022842,0.001261,p02673
1.1917,0.0003036,0.58505,0.0014255,0.0024331,p02674
1.1911,0.0080116,0.56152,0.0017789,0.0024835,p02675
0.98058,0.0025906,0.64411,0.0027549,0.0021445,p02676
1.0553,0.0074535,0.13902,0.002805,0.0016247,p02677
0.82018,0.0065093,0.25542,0.0013927,0.0015862,p02678
1.1764,0.0033591,0.34842,0.0024594,0.001228,p02679
1.0578,0.0097449,0.612,0.0018408,0.0026749,p02680
0.87543,0.0080553,0.55478,0.0028735,0.0014839,p02681
1.1588,0.0079177,0.47694,0.0022551,0.0021716,p02682
0.91566,0.0078578,0.76042,0.0029073,0.0016266,p02683
0.80573,0.0039906,0.54119,0.0026847,0.0021625,p02684
1.0754,0.0059552,0.12445,0.001646,0.0022125,p02685
