wind_speed,swr,a_seiche,q_nn,k_min,par_id
0.85991,1.179,0.092514,0.75239,2.9308e-10,p0881
0.81327,0.90655,0.050228,0.44557,0.00016329,p0882
0.98248,0.9752,0.21665,0.52898,1.0478e-14,p0883
1.1863,1.1783,0.097832,0.61671,4.0797e-10,p0884
0.91026,0.91046,0.17695,0.80583,1.3565e-10,p0885
0.87311,0.9269,0.20276,0.89926,7.769e-14,p0886
1.134,0.92854,0.011308,0.85732,6.1344e-15,p0887
0.97854,1.0945,0.020112,0.48735,2.9345e-11,p0888
0.93219,0.85366,0.14008,0.67355,8.9574e-08,p0889
0.80588,1.0833,0.23308,0.96259,2.7506e-07,p0890
1.0961,0.92221,0.12264,0.32639,3.7203e-12,p0891
0.83036,1.0438,0.23203,0.40454,1.2251e-08,p0892
0.99761,0.90384,0.021174,0.98148,8.2689e-15,p0893
1.0451,0.90078,0.039048,0.44313,4.7794e-07,p0894
1.1467,0.97855,0.18814,0.67906,1.5015e-14,p0895
1.0893,1.0958,0.23793,0.64886,2.0396e-07,p0896
1.174,0.83567,0.08809,0.48379,6.094e-14,p0897
1.0076,0.80895,0.10849,0.7551,1.0279e-14,p0898
1.1734,0.90239,0.041473,0.38497,2.2708e-11,p0899
0.8118,1.1582,0.086115,0.72286,4.4023e-05,p0900
1.0003,1.1327,0.25473,0.60426,3.5743e-10,p0901
0.85619,0.966,0.14619,0.41023,4.7275e-10,p0902
1.074,1.0214,0.11919,0.46793,0.00028758,p0903
1.1227,0.82194,0.055842,0.96708,2.3126e-12,p0904
1.103,0.98576,0.090555,0.28252,9.4269e-09,p0905
1.1203,0.86272,0.078265,0.25209,9.1392e-13,p0906
0.8816,0.81921,0.023564,0.71997,1.4483e-07,p0907
1.084,1.0455,0.020944,0.96363,1.2341e-14,p0908
0.93494,1.0483,0.024747,0.96197,8.3538e-15,p0909
0.96744,1.1929,0.20854,0.83123,8.7716e-05,p0910
1.1964,1.0119,0.016867,0.55494,1.2972e-12,p0911
0.86913,1.0132,0.097098,0.92971,2.0298e-12,p0912
0.80535,1.1551,0.22609,0.52691,5.3294e-09,p0913
0.98206,1.1117,0.099231,0.61755,6.7869e-11,p0914
0.9447,1.0288,0.17808,0.5036,1.3908e-14,p0915
0.87107,1.1171,0.29341,0.5088,2.2287e-10,p0916
1.1564,1.0852,0.074364,0.43255,2.8727e-05,p0917
1.1942,0.95475,0.00045588,0.53316,1.501e-13,p0918
0.9125,0.81455,0.083274,0.62898,2.386e-08,p0919
1.0113,0.88915,0.051374,0.82377,6.1585e-12,p0920
1.1658,0.83101,0.18793,0.63828,6.1845e-11,p0921
1.1019,0.81304,0.035325,0.24032,1.3115e-06,p0922
0.93744,0.81333,0.012119,0.88742,0.00031396,p0923
1.1974,1.1577,0.11291,0.60772,4.301e-06,p0924
1.0005,1.0048,0.23429,0.23228,5.2159e-05,p0925
0.87036,1.0222,0.24339,0.63994,8.519e-12,p0926
0.90418,0.93135,0.072968,0.69434,1.5749e-08,p0927
1.0744,1.151,0.11958,0.51811,6.8293e-13,p0928
1.0548,1.1723,0.19146,0.81955,2.461e-10,p0929
1.0177,1.0194,0.1296,0.29283,2.6952e-13,p0930
1.037,0.98951,0.030558,0.25545,4.7825e-13,p0931
1.1642,1.0703,0.066062,0.27699,1.6021e-13,p0932
0.9438,0.83772,0.10239,0.29029,1.0988e-06,p0933
0.84854,0.80137,0.12882,0.43577,3.7519e-06,p0934
1.0171,0.96328,0.22683,0.50055,7.9932e-10,p0935
0.94014,0.93365,0.01761,0.6616,7.4378e-07,p0936
1.148,1.0678,0.26719,0.30629,0.00043556,p0937
0.96325,0.92942,0.079193,0.9945,1.3972e-10,p0938
0.87981,1.0566,0.13836,0.27073,1.0785e-06,p0939
0.81623,0.89569,0.19503,0.57063,4.5364e-05,p0940
0.85815,0.86038,0.26316,0.26608,0.00010762,p0941
0.81687,0.84425,0.22026,0.51362,8.692e-05,p0942
0.8348,1.0218,0.17253,0.21014,3.6431e-14,p0943
0.92233,1.0493,0.19896,0.59382,1.2985e-13,p0944
1.1905,1.0582,0.082609,0.27389,1.4813e-11,p0945
1.0315,0.83078,0.28935,0.66182,1.4738e-09,p0946
1.1395,0.92891,0.19814,0.25303,5.9668e-12,p0947
1.1065,0.94433,0.28418,0.20365,7.1137e-05,p0948
1.1439,1.1769,0.10953,0.246,9.99e-05,p0949
1.1619,1.1244,0.023755,0.40844,6.7993e-13,p0950
0.9419,1.1281,0.27359,0.87634,6.0941e-06,p0951
0.98699,0.97329,0.018939,0.81635,1.9895e-05,p0952
1.0208,0.96547,0.068476,0.94277,9.9049e-09,p0953
1.0692,1.0513,0.0635,0.75298,1.4253e-12,p0954
0.8102,1.1047,0.236,0.5652,1.2747e-05,p0955
0.97277,1.1954,0.19574,0.68372,2.0716e-09,p0956
0.93887,1.004,0.2148,0.8738,1.7107e-08,p0957
1.09,0.8274,0.1364,0.26848,4.1157e-13,p0958
1.1311,1.1754,0.10735,0.29533,9.1939e-11,p0959
1.0391,1.1473,0.21548,0.57774,4.3348e-13,p0960
1.14,0.90606,0.19191,0.71363,0.00024888,p0961
0.89574,1.0623,0.12975,0.36539,4.5547e-14,p0962
0.97169,1.111,0.079334,0.24823,2.3164e-14,p0963
1.1035,0.95558,0.2691,0.85112,1.3025e-08,p0964
1.0503,0.93113,0.23036,0.93936,9.7768e-08,p0965
1.0456,0.91676,0.27707,0.8825,8.4732e-13,p0966
1.1102,0.81717,0.055006,0.88934,1.2406e-13,p0967
0.88251,0.87287,0.25718,0.50533,6.4405e-10,p0968
1.0017,1.0667,0.16864,0.25083,1.2141e-06,p0969
1.1153,0.93502,0.046868,0.86847,6.3658e-12,p0970
0.97984,1.1747,0.1432,0.90014,6.8318e-05,p0971
1.0062,0.8527,0.24564,0.53981,0.00020652,p0972
1.075,1.0579,0.050973,0.8402,2.9926e-05,p0973
0.86319,1.1133,0.25207,0.89269,1.5226e-05,p0974
0.81122,0.99544,0.27119,0.52743,1.0718e-05,p0975
1.1966,0.95781,0.057816,0.32442,2.0273e-14,p0976
0.99738,0.80114,0.00099347,0.25989,0.00016525,p0977
1.0368,1.0865,0.067722,0.71713,1.2484e-10,p0978
1.1475,0.85933,0.00499,0.81739,5.9087e-13,p0979
0.90229,1.1303,0.24184,0.53657,5.922e-11,p0980
0.8291,1.1444,0.16015,0.73377,2.0347e-13,p0981
0.86118,1.0462,0.15188,0.57677,6.2099e-12,p0982
0.84448,0.99652,0.0092383,0.90307,1.5814e-06,p0983
0.91847,1.004,0.1963,0.69622,1.1494e-14,p0984
1.1071,0.90428,0.28521,0.99113,1.6683e-13,p0985
1.0203,1.1074,0.038571,0.65434,5.7884e-11,p0986
1.1188,0.97999,0.0030856,0.46471,2.3774e-09,p0987
1.1811,1.1519,0.29096,0.56314,4.2314e-07,p0988
0.83929,1.1757,0.10569,0.66698,1.4307e-11,p0989
0.83092,1.1937,0.0062684,0.20183,4.1004e-13,p0990
0.8319,1.1515,0.032658,0.36991,2.2766e-08,p0991
1.0482,0.886,0.14759,0.50653,2.3971e-12,p0992
1.0615,0.93408,0.24585,0.55006,1.2458e-08,p0993
1.1162,1.1542,0.032951,0.62761,1.1904e-11,p0994
1.1525,1.1128,0.048783,0.26142,7.776e-08,p0995
1.0777,0.8739,0.015946,0.4235,1.8959e-10,p0996
1.0262,0.87198,0.077668,0.46942,4.2047e-06,p0997
0.91624,1.0674,0.11444,0.23131,8.111e-05,p0998
0.84882,0.83729,0.03504,0.97547,1.2781e-06,p0999
0.9661,0.96711,0.13284,0.80066,5.5427e-15,p1000
